School Name,School Type,School Level,School Language,Grade Range,Street,Municipality,City,Province,Postal Code,School Website,Latitude,Longitude
David Lewis Public School,Public,Elementary,English,JK-8,130 Fundy Bay Blvd,"Toronto, City of",Scarborough,Ontario,M1W3G1,http://schoolweb.tdsb.on.ca/davidlewis/,43.80919,-79.3179
David and Mary Thomson Collegiate Institute,Public,Secondary,English,9-12,125 Brockley Drive,"Toronto, City of",Scarborough,Ontario,M1P0E1,http://www.thomsoncollegiate.ca,43.7536,-79.2596
Davisville Junior Public School,Public,Elementary,English,JK-6,43 Millwood Rd,"Toronto, City of",Toronto,Ontario,M4S1J6,http://schoolweb.tdsb.on.ca/davisville,43.69938,-79.3948
Daystrom Public School,Public,Elementary,English,JK-5,25 Daystrom Dr,"Toronto, City of",North York,Ontario,M9M2A8,http://www.tdsb.on.ca/MOSS/asp_apps/school_landing_page/index.asp?schno=3090&Status=L,43.74794,-79.547
Deer Park Junior and Senior Public School,Public,Elementary,English,JK-8,23 Ferndale Ave,"Toronto, City of",Toronto,Ontario,M4T2B4,http://schoolweb.tdsb.on.ca/deerpark/,43.68965,-79.3915
Delphi Secondary Alternative School,Public,Secondary,English,9-12,109 Chartland Blvd S,"Toronto, City of",Scarborough,Ontario,M1S2R7,http://schoolweb.tdsb.on.ca/delphi,43.80006,-79.278
Delta Senior Alternative School,Public,Elementary,English,7-8,301 Montrose Ave,"Toronto, City of",Toronto,Ontario,M6G3G9,http://schoolweb.tdsb.on.ca/delta,43.65867,-79.4188
Denlow Public School,Public,Elementary,English,JK-6,50 Denlow Blvd,"Toronto, City of",Toronto,Ontario,M3B1P7,http://schoolweb.tdsb.on.ca/denlow/,43.74583,-79.3642
Dennis Avenue Community School,Public,Elementary,English,JK-8,17 Dennis Ave,"Toronto, City of",York,Ontario,M6N2T7,http://schoolweb.tdsb.on.ca/dennis,43.68441,-79.4873
Derrydown Public School,Public,Elementary,English,JK-5,120 Derrydown Rd,"Toronto, City of",North York,Ontario,M3J1R7,http://schoolweb.tdsb.on.ca/derrydown,43.75868,-79.4937
Dewson Street Junior Public School,Public,Elementary,English,JK-6,65 Concord Ave,"Toronto, City of",Toronto,Ontario,M6H2N9,http://schoolweb.tdsb.on.ca/dewson,43.65558,-79.4238
Diefenbaker Elementary School,Public,Elementary,English,JK-5,175 Plains Rd,"Toronto, City of",East York,Ontario,M4J2R2,http://www.tdsb.on.ca/MOSS/asp_apps/school_landing_page/index.asp?schno=1154,43.69513,-79.3313
Dixon Grove Junior Middle School,Public,Elementary,English,JK-8,315 The Westway,"Toronto, City of",Etobicoke,Ontario,M9R1H1,http://www.tdsb.on.ca/schools/index.asp?schno=2035,43.6849,-79.5561
Don Mills Collegiate Institute,Public,Secondary,English,9-12,15 The Donway E,"Toronto, City of",North York,Ontario,M3C1X6,http://schoolweb.tdsb.on.ca/donmillsci,43.73595,-79.3393
Don Mills Middle School,Public,Elementary,English,6-8,17 The Donway E,"Toronto, City of",North York,Ontario,M3C1X6,http://schoolweb.tdsb.on.ca/donmillsmiddle,43.73663,-79.3393
Don Valley Middle School,Public,Elementary,English,6-8,3100 Don Mills Rd,"Toronto, City of",Toronto,Ontario,M2J3C3,http://schoolweb.tdsb.on.ca/donvalleyjhs,43.78953,-79.355
Donview Middle School,Public,Elementary,English,6-8,20 Evermede Dr,"Toronto, City of",North York,Ontario,M3A2S3,http://schools.tdsb.on.ca/donviewms/,43.76434,-79.3315
Donwood Park Public School,Public,Elementary,English,JK-8,61 Dorcot Ave,"Toronto, City of",Scarborough,Ontario,M1P3K5,http://www.donwoodpark.ca,43.757,-79.2622
Dorset Park Public School,Public,Elementary,English,JK-8,28 Blaisdale Rd,"Toronto, City of",Scarborough,Ontario,M1P1V6,http://schoolweb.tdsb.on.ca/dorsetpark,43.75016,-79.2797
Dovercourt Public School,Public,Elementary,English,JK-8,228 Bartlett Ave,"Toronto, City of",Toronto,Ontario,M6H3G4,http://schoolweb.tdsb.on.ca/dovercourt,43.66701,-79.4361
Downsview Public School,Public,Elementary,English,JK-5,2829 Keele St,"Toronto, City of",North York,Ontario,M3M2G7,http://www.tdsb.on.ca/MOSS/asp_apps/school_landing_page/index.asp?schno=3094,43.73111,-79.4824
Downsview Secondary School,Public,Secondary,English,9-12,7 Hawksdale Rd,"Toronto, City of",North York,Ontario,M3K1W3,http://schoolweb.tdsb.on.ca/downsview,43.73077,-79.4788
Downtown Alternative School,Public,Elementary,English,JK-6,85 Lower Jarvis St,"Toronto, City of",Toronto,Ontario,M5E1R8,http://schoolweb.tdsb.on.ca/downtownalt/,43.64773,-79.3704
Downtown Vocal Music Academy of Toronto,Public,Elementary,English,4-8,96 Denison Avenue,"Toronto, City of",Toronto,Ontario,M5T1E4,http://schoolweb.tdsb.on.ca/vocalmusicacademyryerson/home.aspx,43.6511,-79.4019
Dr Marion Hilliard Senior Public School,Public,Elementary,English,7-8,280 Washburn Way,"Toronto, City of",Scarborough,Ontario,M1B2P3,http://schoolweb.tdsb.on.ca/drmarionhilliard,43.80247,-79.2253
Dr Norman Bethune Collegiate Institute,Public,Secondary,English,9-12,200 Fundy Bay Blvd,"Toronto, City of",Toronto,Ontario,M1W3G1,http://www.bethuneci.com,43.81216,-79.3194
Dr. Rita Cox – Kina Minogok Public School,Public,Elementary,English,JK-8,100 Close Ave,"Toronto, City of",Toronto,Ontario,M6K2V3,http://schoolweb.tdsb.on.ca/queenvictoria,43.63657,-79.4351
Drewry Secondary School,Public,Secondary,English,9-12,70 Drewry Ave,"Toronto, City of",North York,Ontario,M2M1C8,http://schoolweb.tdsb.on.ca/drewry,43.78697,-79.4212
Driftwood Public School,Public,Elementary,English,JK-5,265 Driftwood Ave,"Toronto, City of",North York,Ontario,M3N2N6,http://schoolweb.tdsb.on.ca/driftwood,43.76272,-79.5146
Dublin Heights Elementary and Middle School,Public,Elementary,English,JK-8,100 Bainbridge Ave,"Toronto, City of",North York,Ontario,M3H2K2,http://schoolweb.tdsb.on.ca/dublinheights/,43.74926,-79.4468
Duke of Connaught Junior and Senior Public School,Public,Elementary,English,JK-8,70 Woodfield Rd,"Toronto, City of",Toronto,Ontario,M4L2W6,http://schoolweb.tdsb.on.ca/dukeconnaught,43.66588,-79.3224
Dundas Junior Public School,Public,Elementary,English,JK-5,935 Dundas St E,"Toronto, City of",Toronto,Ontario,M4M1R4,http://schoolweb.tdsb.on.ca/dundas,43.66207,-79.3487
Dunlace Public School,Public,Elementary,English,JK-5,20 Dunlace Dr,"Toronto, City of",North York,Ontario,M2L2S1,http://schoolweb.tdsb.on.ca/dunlace,43.76245,-79.3704
Earl Beatty Junior and Senior Public School,Public,Elementary,English,JK-8,55 Woodington Ave,"Toronto, City of",Toronto,Ontario,M4C3J6,http://schoolweb.tdsb.on.ca/earlbeatty,43.68602,-79.3212
Earl Grey Senior Public School,Public,Elementary,English,7-8,100 Strathcona Ave,"Toronto, City of",Toronto,Ontario,M4J1G8,http://schoolweb.tdsb.on.ca/earlgrey,43.67686,-79.3408
Earl Haig Public School,Public,Elementary,English,JK-8,15 Earl Haig Ave,"Toronto, City of",Toronto,Ontario,M4C1E2,http://schoolweb.tdsb.on.ca/earlhaigps,43.68132,-79.3212
Earl Haig Secondary School,Public,Secondary,English,9-12,100 Princess Ave,"Toronto, City of",North York,Ontario,M2N3R7,http://www.earlhaig.ca,43.76941,-79.4062
East Alternative School of Toronto,Public,Elementary,English,7-8,21 Boultbee Ave,"Toronto, City of",Toronto,Ontario,M4J1A7,http://www.tdsb.on.ca/MOSS/asp_apps/school_landing_page/index.asp?schno=5290,43.6718,-79.3385
East York Alternative Secondary School,Public,Secondary,English,9-12,670 Cosburn Ave,"Toronto, City of",East York,Ontario,M4C2V2,http://schoolweb.tdsb.on.ca/eastyorkalternative,43.69494,-79.3253
East York Collegiate Institute,Public,Secondary,English,9-12,650 Cosburn Ave,"Toronto, City of",East York,Ontario,M4C2V2,http://schoolweb.tdsb.on.ca/eastyork,43.69503,-79.3276
Eastdale Collegiate Institute,Public,Secondary,English,9-12,701 Gerrard St E,"Toronto, City of",Toronto,Ontario,M4M1Y4,http://schoolweb.tdsb.on.ca/eastdaleci/Home.aspx,43.66592,-79.3488
Eastview Public School,Public,Elementary,English,JK-8,20 Waldock St,"Toronto, City of",Scarborough,Ontario,M1E2E5,http://www.tdsb.on.ca/MOSS/asp_apps/school_landing_page/index.asp?schno=4450,43.75898,-79.1912
Eatonville Junior School,Public,Elementary,English,JK-5,15 Rossburn Dr,"Toronto, City of",Etobicoke,Ontario,M9C2P7,http://schoolweb.tdsb.on.ca/eatonville/,43.6375,-79.5664
Edgewood Public School,Public,Elementary,English,JK-8,230 Birkdale Rd,"Toronto, City of",Scarborough,Ontario,M1P3S4,http://schoolweb.tdsb.on.ca/edgewood,43.7663,-79.2658
Eglinton Junior Public School,Public,Elementary,English,JK-5,223 Eglinton Ave E,"Toronto, City of",Toronto,Ontario,M4P1L1,http://schoolweb.tdsb.on.ca/eglinton,43.70806,-79.3904
Elia Middle School,Public,Elementary,English,6-8,215 Sentinel Rd,"Toronto, City of",North York,Ontario,M3J1T7,http://schoolweb.tdsb.on.ca/elia,43.75379,-79.4985
Elizabeth Simcoe Junior Public School,Public,Elementary,English,JK-6,166 Sylvan Ave,"Toronto, City of",Scarborough,Ontario,M1E1A3,http://schools.tdsb.on.ca/elizabethsimcoe,43.73814,-79.206
Elkhorn Public School,Public,Elementary,English,JK-5,10 Elkhorn Dr,"Toronto, City of",North York,Ontario,M2K1J3,http://schoolweb.tdsb.on.ca/elkhorn,43.77121,-79.3801
Ellesmere-Statton Public School,Public,Elementary,English,JK-8,739 Ellesmere Rd,"Toronto, City of",Toronto,Ontario,M1P2W1,http://schoolweb.tdsb.on.ca/ellesmere,43.76362,-79.2876
Elmbank Junior Middle Academy,Public,Elementary,English,JK-8,10 Pittsboro Dr,"Toronto, City of",Etobicoke,Ontario,M9V3R4,http://schoolweb.tdsb.on.ca/elmbank/,43.7365,-79.59
Elmlea Junior School,Public,Elementary,English,JK-5,50 Hadrian Dr,"Toronto, City of",Etobicoke,Ontario,M9W1V4,http://schoolweb.tdsb.on.ca/elmlea,43.71594,-79.5499
Emery Collegiate Institute,Public,Secondary,English,9-12,3395 Weston Rd,"Toronto, City of",North York,Ontario,M9M2V9,http://schoolweb.tdsb.on.ca/emeryci/,43.74865,-79.5387
Emery EdVance Secondary School,Public,Secondary,English,9-12,3395 Weston Road,"Toronto, City of",Toronto,Ontario,M9M2V9,http://www.twitter.com/EmeryAdult,43.74848,-79.5394
Emily Carr Public School,Public,Elementary,English,JK-8,90 John Tabor Trail,"Toronto, City of",Scarborough,Ontario,M1B2V2,http://www.tdsb.on.ca/SchoolWeb/_site/viewitem.asp?siteid=10162&pageid=10027&menuid=11372,43.80501,-79.2069
Equinox Holistic Alternative School,Public,Elementary,English,JK-8,151 Hiawatha Road,"Toronto, City of",Toronto,Ontario,M4L2Y1,http://www.tdsb.on.ca/schools/index.asp?schno=5903,43.67289,-79.3232
Ernest Public School,Public,Elementary,English,JK-5,150 Cherokee Blvd,"Toronto, City of",North York,Ontario,M2J4A4,http://www.tdsb.on.ca/MOSS/asp_apps/school_landing_page/index.asp?schno=3111,43.79141,-79.3374
Essex Junior and Senior Public School,Public,Elementary,English,JK-8,50 Essex St,"Toronto, City of",Toronto,Ontario,M6G1T3,http://essexpublicschool.com,43.66825,-79.4223
Etobicoke Collegiate Institute,Public,Secondary,English,9-12,86 Montgomery Rd,"Toronto, City of",Etobicoke,Ontario,M9A3N5,http://www.etobicokeci.ca,43.65008,-79.5223
Etobicoke School of the Arts,Public,Secondary,English,9-12,675 Royal York Rd,"Toronto, City of",Toronto,Ontario,M8Y2T1,http://esainfo.ca,43.63089,-79.5035
Etobicoke Secondary Alternative School,Public,Secondary,English,9-12,160 Silverhill Drive,"Toronto, City of",Toronto,Ontario,M9B3W7,http://www.tdsb.on.ca/MOSS/asp_apps/school_landing_page/index.asp?schno=2906,43.63376,-79.5513
F H Miller Junior Public School,Public,Elementary,English,JK-6,300 Caledonia Rd,"Toronto, City of",York,Ontario,M6E4T5,http://schoolweb.tdsb.on.ca/fhmiller,43.684,-79.4589
Fairbank Memorial Community School,Public,Elementary,English,JK-5,555 Harvie Ave,"Toronto, City of",York,Ontario,M6E4M2,http://schoolweb.tdsb.on.ca/fairbankmemorial,43.6917,-79.4554
Fairbank Public School,Public,Elementary,English,JK-8,2335 Dufferin St,"Toronto, City of",York,Ontario,M6E3S5,http://schoolweb.tdsb.on.ca/fairbank,43.69438,-79.4492
Fairglen Junior Public School,Public,Elementary,English,JK-6,2200 Pharmacy Ave,"Toronto, City of",Scarborough,Ontario,M1W1H8,http://schoolweb.tdsb.on.ca/fairglen,43.78493,-79.3222
Fairmount Public School,Public,Elementary,English,JK-8,31 Sloley Rd,"Toronto, City of",Scarborough,Ontario,M1M1C7,http://schoolweb.tdsb.on.ca/fairmount,43.71975,-79.2309
Faywood Arts-Based Curriculum School,Public,Elementary,English,JK-8,95 Faywood Blvd,"Toronto, City of",North York,Ontario,M3H2X5,http://schoolweb.tdsb.on.ca/faywood,43.73985,-79.4467
Fenside Public School,Public,Elementary,English,JK-5,131 Fenside Dr,"Toronto, City of",North York,Ontario,M3A2V9,http://schoolweb.tdsb.on.ca/fenside,43.76457,-79.3291
Fern Avenue Junior and Senior Public School,Public,Elementary,English,JK-8,128 Fern Ave,"Toronto, City of",Toronto,Ontario,M6R1K3,http://fernavenuepublicschool.blogspot.com/,43.64517,-79.4461
Finch Public School,Public,Elementary,English,JK-5,277 Finch Ave E,"Toronto, City of",Toronto,Ontario,M2N4S3,http://schoolweb.tdsb.on.ca/finch,43.78383,-79.395
Firgrove Public School,Public,Elementary,English,JK-5,270 Firgrove Cres,"Toronto, City of",North York,Ontario,M3N1K8,http://schoolweb.tdsb.on.ca/firgrove/,43.75196,-79.5203
Fisherville Senior Public School,Public,Elementary,English,7-8,425 Patricia Ave,"Toronto, City of",North York,Ontario,M2R2N1,http://schoolweb.tdsb.on.ca/fisherville,43.78456,-79.441
Fleming Public School,Public,Elementary,English,JK-8,20 Littles Rd,"Toronto, City of",Scarborough,Ontario,M1B5B5,http://schoolweb.tdsb.on.ca/fleming/,43.8154,-79.2034
Flemington Public School,Public,Elementary,English,JK-5,10 Flemington Rd,"Toronto, City of",North York,Ontario,M6A2N4,http://schoolweb.tdsb.on.ca/flemington,43.72038,-79.4446
Forest Hill Collegiate Institute,Public,Secondary,English,9-12,730 Eglinton Ave W,"Toronto, City of",Toronto,Ontario,M5N1B9,http://www.fhci.net,43.70305,-79.4213
Forest Hill Junior and Senior Public School,Public,Elementary,English,JK-8,78 Dunloe Rd,"Toronto, City of",Toronto,Ontario,M5P2T6,http://schoolweb.tdsb.on.ca/foresthillps,43.69534,-79.414
Forest Manor Public School,Public,Elementary,English,JK-5,25 Forest Manor Rd,"Toronto, City of",North York,Ontario,M2J1M4,http://schoolweb.tdsb.on.ca/forestmanor,43.77104,-79.3431
Frank Oke Secondary School,Public,Secondary,English,9-12,500 Alliance Ave,"Toronto, City of",Toronto,Ontario,M6N2H8,http://www.tdsb.on.ca/SchoolWeb/_site/viewitem.asp?siteid=10027&pageid=6892&menuid=7898,43.6731,-79.4991
Frankland Community School Junior,Public,Elementary,English,JK-6,816 Logan Ave,"Toronto, City of",Toronto,Ontario,M4K3E1,http://schoolweb.tdsb.on.ca/frankland,43.67717,-79.3504
Fraser Mustard Early Learning Academy,Public,Elementary,English,JK-3,82 Thorncliffe Park Drive,"Toronto, City of",Toronto,Ontario,M4H0A2,http://schoolweb.tdsb.on.ca/frasermustard,43.70649,-79.3432
Galloway Road Public School,Public,Elementary,English,JK-8,192 Galloway Rd,"Toronto, City of",Scarborough,Ontario,M1E1X2,http://www.tdsb.on.ca/MOSS/asp_apps/school_landing_page/index.asp?schno=4486,43.76493,-79.1965
Garden Avenue Junior Public School,Public,Elementary,English,JK-6,225 Garden Ave,"Toronto, City of",Toronto,Ontario,M6R1M9,http://schools.tdsb.on.ca/gardenave,43.64319,-79.4491
Gateway Public School,Public,Elementary,English,JK-6,55 Gateway Blvd,"Toronto, City of",North York,Ontario,M3C1B4,http://schoolweb.tdsb.on.ca/gateway,43.71172,-79.331
General Brock Public School,Public,Elementary,English,JK-8,140 Chestnut Cres,"Toronto, City of",Scarborough,Ontario,M1L1Y5,http://schoolweb.tdsb.on.ca/generalbrock,43.71855,-79.2746
General Crerar Public School,Public,Elementary,English,JK-8,30 McGregor Rd,"Toronto, City of",Scarborough,Ontario,M1P1C8,http://schoolweb.tdsb.on.ca/generalcrerar,43.74568,-79.2796
General Mercer Junior Public School,Public,Elementary,English,JK-6,30 Turnberry Ave,"Toronto, City of",Toronto,Ontario,M6N1P8,http://schoolweb.tdsb.on.ca/generalmercerjps,43.67895,-79.464
George Anderson Public School,Public,Elementary,English,JK-5,30 George Anderson Dr,"Toronto, City of",North York,Ontario,M6M2Y8,http://sites.google.com/a/tdsb.on.ca/gaps/,43.70545,-79.4789
George B Little Public School,Public,Elementary,English,JK-8,125 Orton Park Rd,"Toronto, City of",Scarborough,Ontario,M1G3G9,http://www.tdsb.on.ca/MOSS/asp_apps/school_landing_page/index.asp?schno=4504,43.77119,-79.2081
George P Mackie Junior Public School,Public,Elementary,English,JK-6,60 Heathfield Dr,"Toronto, City of",Scarborough,Ontario,M1M3B1,http://schoolweb.tdsb.on.ca/georgemackie,43.7393,-79.2118
George Peck Public School,Public,Elementary,English,JK-8,1 Wayne Ave,"Toronto, City of",Scarborough,Ontario,M1R1Y1,http://sites.google.com/tdsb.on.ca/georgepeck/home,43.73825,-79.2936
George R Gauld Junior School,Public,Elementary,English,JK-5,200 Melrose St,"Toronto, City of",Etobicoke,Ontario,M8Y1B7,http://schoolweb.tdsb.on.ca/georgergauld,43.62063,-79.4985
George S Henry Academy,Public,Secondary,English,9-12,200 Graydon Hall Dr,"Toronto, City of",North York,Ontario,M3A3A6,http://schoolweb.tdsb.on.ca/georgeshenry,43.76435,-79.3399
George Syme Community School,Public,Elementary,English,JK-8,69 Pritchard Ave,"Toronto, City of",York,Ontario,M6N1T6,http://www.tdsb.on.ca/MOSS/asp_apps/school_landing_page/index.asp?schno=6137,43.66924,-79.4911
George Webster Elementary School,Public,Elementary,English,JK-8,50 Chapman Avenue,"Toronto, City of",East York,Ontario,M4B1C5,http://schoolweb.tdsb.on.ca/georgewebster,43.70195,-79.2995
Georges Vanier Secondary School,Public,Secondary,English,9-12,3000 Don Mills Rd,"Toronto, City of",North York,Ontario,M2J3B6,http://schoolweb.tdsb.on.ca/georgesvanier,43.78336,-79.351
Givins/Shaw Junior Public School,Public,Elementary,English,JK-6,49 Givins St,"Toronto, City of",Toronto,Ontario,M6J2X5,http://www.givinsshaw.com,43.64631,-79.4177
Glamorgan Junior Public School,Public,Elementary,English,JK-6,51 Antrim Cres,"Toronto, City of",Scarborough,Ontario,M1P4N4,http://schoolweb.tdsb.on.ca/glamorgan,43.77139,-79.2893
Gledhill Junior Public School,Public,Elementary,English,JK-6,2 Gledhill Ave,"Toronto, City of",Toronto,Ontario,M4C5K6,http://schoolweb.tdsb.on.ca/gledhill,43.68765,-79.3095
Glen Ames Senior Public School,Public,Elementary,English,7-8,18 Williamson Rd,"Toronto, City of",Toronto,Ontario,M4E1K5,http://schoolweb.tdsb.on.ca/glenames,43.67418,-79.2983
Glen Park Public School,Public,Elementary,English,JK-6,101 Englemount Ave,"Toronto, City of",North York,Ontario,M6B4L5,http://www.glenpark.ca,43.71328,-79.4358
Glen Ravine Junior Public School,Public,Elementary,English,JK-6,11 Gadsby Dr,"Toronto, City of",Scarborough,Ontario,M1K4V4,http://schoolweb.tdsb.on.ca/glenravine,43.73822,-79.2541
Glenview Senior Public School,Public,Elementary,English,7-8,401 Rosewell Ave,"Toronto, City of",Toronto,Ontario,M4R2B5,http://schoolweb.tdsb.on.ca/glenview,43.71997,-79.4095
Golf Road Junior Public School,Public,Elementary,English,JK-6,730 Scarborough Golf Club Rd,"Toronto, City of",Scarborough,Ontario,M1G1H7,http://schoolweb.tdsb.on.ca/golfroad,43.76393,-79.2169
Gordon A Brown Middle School,Public,Elementary,English,6-8,2800 St Clair Ave E,"Toronto, City of",East York,Ontario,M4B1N2,http://schoolweb.tdsb.on.ca/gordonabrown,43.70759,-79.3053
Gosford Public School,Public,Elementary,English,JK-6,30 Gosford Blvd,"Toronto, City of",North York,Ontario,M3N2G8,http://schoolweb.tdsb.on.ca/gosford/,43.76386,-79.5216
Gracedale Public School,Public,Elementary,English,JK-5,186 Gracedale Blvd,"Toronto, City of",North York,Ontario,M9L2C1,http://schoolweb.tdsb.on.ca/gracedale,43.75319,-79.5618
Gracefield Public School,Public,Elementary,English,JK-5,177 Gracefield Ave,"Toronto, City of",North York,Ontario,M6L1L7,http://schoolweb.tdsb.on.ca/gracefield,43.709,-79.4915
Greenholme Junior Middle School,Public,Elementary,English,JK-8,10 Jamestown Cres,"Toronto, City of",Etobicoke,Ontario,M9V3M5,http://schoolweb.tdsb.on.ca/greenholme/,43.73506,-79.5829
